chrom	start	end	name	score	strand	splice_site	acceptors_skipped	exons_skipped	donors_skipped	anchor	known_donor	known_acceptor	known_junction	gene_names	gene_ids	transcripts
AY849321.1	12955	13288	JUNC00001053	1	+	AT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12993	21026	JUNC00001052	5	+	AT-AT	4	3	3	N	0	0	0	NA	NA	NA
AY849321.1	12995	13364	JUNC00001055	17	+	TG-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12997	16341	JUNC00000627	169	+	GG-GA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12999	13133	JUNC00000604	101	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12999	14907	JUNC00000636	21	+	GC-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13000	13363	JUNC00001057	61	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13004	13215	JUNC00000649	38	+	TT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12914	16211	JUNC00001058	1	+	AA-CT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13005	13097	JUNC00000658	24	+	TA-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13008	13153	JUNC00000660	199	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13008	13187	JUNC00000661	144	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12899	13035	JUNC00001060	1	+	AC-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12942	22959	JUNC00001059	3	+	CA-GA	5	3	3	N	0	0	0	NA	NA	NA
AY849321.1	13014	13184	JUNC00001061	5	+	CC-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13016	13160	JUNC00001063	14	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13016	13526	JUNC00001064	2	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13016	16370	JUNC00001062	6	+	AT-GT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13015	16472	JUNC00001065	8	+	CA-GG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13021	23886	JUNC00000690	43	+	AA-TG	5	3	3	N	0	0	0	NA	NA	NA
AY849321.1	13008	13610	JUNC00000624	2301	+	GT-AG	0	0	0	A	0	1	0	MLP	XLOC_000002	Hexon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	13023	13665	JUNC00000689	124	+	AT-AG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12964	13258	JUNC00001067	66	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13026	13088	JUNC00001068	74	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13023	13321	JUNC00000693	11	+	AT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13029	13129	JUNC00000720	51	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13032	13271	JUNC00000732	31	+	GA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13033	13085	JUNC00000616	159	+	AA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13036	13147	JUNC00001070	6	+	AA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13033	21573	JUNC00001071	6	+	AA-AT	4	3	3	N	0	0	0	NA	NA	NA
AY849321.1	13040	15932	JUNC00000747	136	+	GG-TA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13050	13129	JUNC00001075	30	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12953	13281	JUNC00000665	6	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12953	13610	JUNC00000590	8	+	GT-AG	0	0	0	A	0	1	0	MLP	XLOC_000002	Hexon,Hexon:protease,MLP_Fib_ORF7,pVII:protease,pVII:protease_2,pX:Hexon
AY849321.1	13050	16356	JUNC00001076	19	+	TA-AA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12953	16739	JUNC00000670	208	+	GT-AG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	12953	16774	JUNC00000746	55	+	GT-TG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13053	13144	JUNC00001077	150	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13064	13151	JUNC00001080	48	+	AC-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13074	13155	JUNC00001081	252	+	CA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13080	13153	JUNC00001083	384	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13080	13720	JUNC00001084	19	+	GT-TC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13077	13363	JUNC00001085	5	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13013	13346	JUNC00001087	2	+	TC-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13092	13318	JUNC00001089	1712	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13043	13641	JUNC00001074	2	+	AG-TG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13093	13639	JUNC00001090	94	+	TG-CT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13099	13275	JUNC00001093	77	+	TA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13062	13207	JUNC00001096	4	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13108	16476	JUNC00001097	37	+	TA-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13110	13207	JUNC00001098	109	+	TT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13111	13259	JUNC00001099	104	+	TC-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13114	13247	JUNC00001105	113	+	AG-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13111	13589	JUNC00001101	7	+	TC-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13078	13171	JUNC00001106	1	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13116	15211	JUNC00001108	11	+	AT-GA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13130	13210	JUNC00000962	81	+	AG-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13128	15267	JUNC00001109	50	+	TA-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13136	13195	JUNC00000990	66	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13134	13459	JUNC00001112	7	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13077	13489	JUNC00001113	5	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13140	13251	JUNC00001116	79	+	CA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13142	14698	JUNC00001119	6	+	GG-GG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13152	13439	JUNC00001122	209	+	GT-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13153	13208	JUNC00001123	77	+	TC-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13159	13356	JUNC00001088	31	+	AT-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13160	13259	JUNC00001124	25	+	TT-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13152	13258	JUNC00001127	253	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13164	13489	JUNC00001126	34	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13151	16107	JUNC00001128	8	+	GG-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13167	13345	JUNC00001129	242	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13167	13489	JUNC00001130	665	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13167	13668	JUNC00001131	74	+	CT-TG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13170	13228	JUNC00001133	88	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13174	13394	JUNC00001137	230	+	CG-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13173	13491	JUNC00001134	55	+	TC-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13092	16651	JUNC00001138	4	+	GT-AG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13176	13455	JUNC00001139	182	+	AT-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13177	13493	JUNC00001141	96	+	TA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13177	15048	JUNC00001142	7	+	TA-TG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13178	13518	JUNC00001143	6	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13185	13418	JUNC00001144	139	+	GG-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13186	13514	JUNC00001145	2441	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13184	14089	JUNC00001147	3	+	AG-GC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13200	13459	JUNC00001151	18	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13087	13638	JUNC00001150	218	+	AT-AC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13202	13413	JUNC00001152	88	+	GA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13074	13209	JUNC00001154	4	+	CA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13205	13489	JUNC00001072	193	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13200	13632	JUNC00001155	14	-	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13207	13259	JUNC00001156	119	+	TC-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13213	13286	JUNC00001158	42	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13218	13386	JUNC00001159	51	+	GA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13218	16599	JUNC00001160	14	+	GA-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13205	13275	JUNC00001163	10	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13234	13442	JUNC00001167	78	+	TA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13234	16185	JUNC00001168	18	+	TA-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13226	16639	JUNC00001170	3	-	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13237	15716	JUNC00001171	5	+	AA-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13240	13346	JUNC00001004	487	+	TC-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13243	15129	JUNC00001172	72	+	AG-AA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13248	13342	JUNC00001174	13	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13221	13363	JUNC00001177	2	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13218	13386	JUNC00001179	2	-	CT-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13200	13259	JUNC00001178	7	-	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13266	13325	JUNC00001050	292	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13273	13324	JUNC00001100	293	+	CT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13274	13676	JUNC00001186	278	+	TA-AA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13276	13991	JUNC00001181	81	+	TC-GG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13278	13380	JUNC00001190	27	+	AG-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13279	13535	JUNC00001049	330	+	GC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13276	13991	JUNC00001191	5	?	TC-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13275	13526	JUNC00001192	4	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13206	13258	JUNC00001193	4	+	TT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13285	16483	JUNC00001196	20	+	TC-GT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13279	13535	JUNC00001197	11	+	GC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13295	13785	JUNC00001198	2760	+	GT-AG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13295	13351	JUNC00001199	120	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13299	13354	JUNC00001200	134	+	CT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13308	13541	JUNC00001203	6	+	TC-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13181	13515	JUNC00001204	1	+	GG-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13312	16362	JUNC00001205	28	+	AC-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13316	13521	JUNC00001208	175	+	GG-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13317	13968	JUNC00001207	1565	+	GT-AG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13318	14037	JUNC00001209	15	+	TG-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13321	14089	JUNC00001211	25	+	TG-GC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13324	16640	JUNC00001212	7	+	TA-TG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13329	13632	JUNC00001213	65	-	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13329	21751	JUNC00001214	144	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	13332	14992	JUNC00000463	98	+	TA-CC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13333	15057	JUNC00000468	30	+	AC-TA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13343	13467	JUNC00000479	448	+	CC-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13344	13465	JUNC00001187	574	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13344	13615	JUNC00000483	178	+	CT-GA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13344	14043	JUNC00000484	50	+	CT-TG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13350	13459	JUNC00001221	54	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13352	13419	JUNC00001175	35	+	GC-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13351	14506	JUNC00001222	10	+	TG-AG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13354	13421	JUNC00001011	153	+	TA-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13354	16825	JUNC00001223	101	+	TA-TA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13354	16478	JUNC00001016	18	+	TA-TA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13362	13489	JUNC00001224	1344	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13363	16432	JUNC00001225	9	+	TA-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13368	13583	JUNC00001227	25	+	AA-TC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13273	13407	JUNC00001231	5	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13374	13475	JUNC00001230	798	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13273	15374	JUNC00001232	4	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13389	13454	JUNC00000556	69	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13395	14288	JUNC00000568	185	+	AT-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13398	13465	JUNC00001018	27	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13403	13538	JUNC00000586	177	+	AA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13402	16179	JUNC00000585	101	+	TA-AA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13415	14022	JUNC00000770	54	+	GT-GG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13387	21157	JUNC00001236	3	+	AA-TG	4	3	3	N	0	0	0	NA	NA	NA
AY849321.1	13430	13503	JUNC00000681	10	+	CC-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13438	13514	JUNC00000587	429	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13449	13519	JUNC00000735	44	+	CT-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13449	15519	JUNC00000734	193	+	CT-AA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13465	16536	JUNC00001253	6	+	TC-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13467	13995	JUNC00001255	131	+	CT-AG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13468	14833	JUNC00000687	344	+	TC-GG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13390	13465	JUNC00001043	1	+	AG-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13488	13580	JUNC00001259	138	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13468	14833	JUNC00001262	2	?	TC-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13492	16462	JUNC00001264	12	+	TA-TG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13499	15455	JUNC00001201	55	+	CG-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13488	21307	JUNC00001265	12	-	GT-AG	2	1	3	N	0	0	0	NA	NA	NA
AY849321.1	13509	13562	JUNC00000972	982	+	TT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13510	15670	JUNC00001268	26	+	TA-GA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13513	14423	JUNC00001269	58	+	GG-CA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13515	15758	JUNC00001270	11	+	GA-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13532	16321	JUNC00001266	166	+	TG-GC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13549	15016	JUNC00001275	23	+	TA-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13564	15187	JUNC00001276	20	+	GG-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13464	13724	JUNC00001277	2	+	CT-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13573	16051	JUNC00001278	7	+	AT-AC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13585	15563	JUNC00001279	21	+	AA-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13589	16626	JUNC00001280	74	+	CA-TA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13590	15056	JUNC00001261	63	+	AA-AT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13590	15056	JUNC00001284	8	?	AA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13595	15100	JUNC00001285	12	+	TA-TA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13606	16042	JUNC00001288	40	+	TA-AG	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13606	16114	JUNC00001260	57	+	TA-AA	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13549	16224	JUNC00001263	4	+	TA-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13612	13673	JUNC00001289	147	+	GA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13616	15340	JUNC00000341	28	+	TA-GC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13618	15106	JUNC00000295	158	+	TC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13615	15000	JUNC00001271	7	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13622	21948	JUNC00000461	35	+	AT-CG	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	13623	14037	JUNC00000296	159	+	TG-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13626	14785	JUNC00000492	8	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13626	14785	JUNC00000462	241	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13548	16213	JUNC00001292	4	+	AT-AC	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13628	16489	JUNC00001293	32	+	CG-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13629	15223	JUNC00001294	7	+	GC-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13636	13854	JUNC00000480	73	+	CT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13629	14455	JUNC00000491	15	+	GC-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13641	14854	JUNC00000490	10	+	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13641	16596	JUNC00000489	14	+	TA-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13642	15756	JUNC00000493	51	+	AT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13643	14769	JUNC00000494	33	+	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13644	13717	JUNC00000497	163	+	AT-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13651	16467	JUNC00000500	34	+	AT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13652	21943	JUNC00000501	13	+	TA-TT	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	13655	14097	JUNC00000505	402	+	CT-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13657	13937	JUNC00000511	33	+	GG-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13583	16049	JUNC00001301	1	+	AC-TT	1	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13670	15020	JUNC00000530	7	+	CA-CA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13676	13788	JUNC00000534	42	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13676	13941	JUNC00000544	69	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13674	14140	JUNC00000539	9	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13674	16781	JUNC00000558	15	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13679	16048	JUNC00000552	21	+	TT-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13680	16343	JUNC00000553	245	+	TT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13675	16520	JUNC00001304	24	+	TA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13684	14025	JUNC00000565	12	+	GA-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13672	16758	JUNC00001305	18	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13688	13788	JUNC00000569	57	+	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13656	14035	JUNC00001306	2	+	TG-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13690	16515	JUNC00001308	28	-	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13693	13923	JUNC00000577	85	+	GT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13695	13924	JUNC00000579	157	+	TA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13695	14845	JUNC00000580	12	+	TA-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13702	13928	JUNC00000628	11	+	AT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13668	14434	JUNC00001311	2	+	TT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13707	13900	JUNC00000639	58	+	CA-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13708	13901	JUNC00000635	639	+	AG-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13708	13908	JUNC00000640	31	+	AG-GT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13704	21398	JUNC00001313	7	+	CT-TA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	13709	13833	JUNC00000642	65	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13709	13952	JUNC00000646	20	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13709	14433	JUNC00000643	395	+	GT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13709	14887	JUNC00000645	304	-	AT-AC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13710	14658	JUNC00000652	52	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13714	15364	JUNC00001317	17	+	GA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13715	21046	JUNC00000666	55	+	AA-GA	3	2	3	N	0	0	0	NA	NA	NA
AY849321.1	13720	13927	JUNC00000674	73	+	TA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13719	13796	JUNC00000671	20	+	GT-AG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13720	14842	JUNC00000679	66	+	TA-CC	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13725	16195	JUNC00000612	69	+	TC-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13727	13997	JUNC00000608	227	+	CA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13727	16416	JUNC00000609	91	+	CA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13727	24689	JUNC00000611	71	+	CA-CT	4	2	3	N	0	0	0	NA	NA	NA
AY849321.1	13732	13798	JUNC00000695	36	+	AA-AA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13731	16412	JUNC00000703	28	+	TA-GA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13734	13836	JUNC00000708	53	+	TA-TT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13730	14001	JUNC00000691	15	+	TT-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13733	14295	JUNC00000712	56	+	AT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13734	16643	JUNC00000710	65	+	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13735	14298	JUNC00000713	65	+	AA-TA	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13738	14054	JUNC00000618	284	+	AA-CT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13733	14295	JUNC00000704	7	?	AT-TG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13734	16643	JUNC00001322	2	?	TA-AT	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13740	14455	JUNC00000727	89	+	AT-GG	0	0	0	N	0	0	0	NA	NA	NA
AY849321.1	13743	13907	JUNC00000619	162	+	TA-CG	0	0	0	N	0	0	0	NA	NA	NA
